"Tablepotatoes.code";"Tablepotatoes.name";"Tablepotatoes.mean";"Gherkin.code";"Gherkin.name";"Gherkin.mean";"Aspargus.code";"Aspargus.name";"Aspargus.mean";"Cauliflower.code";"Cauliflower.name";"Cauliflower.mean";"Broccoli.code";"Broccoli.name";"Broccoli.mean";"Kale.code";"Kale.name";"Kale.mean";"Carrot.code";"Carrot.name";"Carrot.mean";"Whitecabbage.code";"Whitecabbage.name";"Whitecabbage.mean";"Celeriac.code";"Celeriac.name";"Celeriac.mean";"Onions.code";"Onions.name";"Onions.mean";"Parsnip.code";"Parsnip.name";"Parsnip.mean";"Rootparsley.code";"Rootparsley.name";"Rootparsley.mean";"Leek.code";"Leek.name";"Leek.mean";"Beet.code";"Beet.name";"Beet.mean";"Redcabbage.code";"Redcabbage.name";"Redcabbage.mean";"Lettuce.code";"Lettuce.name";"Lettuce.mean";"Savoycabbage.pointedcabbage.code";"Savoycabbage.pointedcabbage.name";"Savoycabbage.pointedcabbage.mean";"Spinach.code";"Spinach.name";"Spinach.mean";"Sweetcorn.code";"Sweetcorn.name";"Sweetcorn.mean";"Peas.code";"Peas.name";"Peas.mean";"Jerusalemartichoke.code";"Jerusalemartichoke.name";"Jerusalemartichoke.mean";"Leafparsley.code";"Leafparsley.name";"Leafparsley.mean";"Pumpkin.code";"Pumpkin.name";"Pumpkin.mean";"Rhubarb.code";"Rhubarb.name";"Rhubarb.mean";"Strawberry.code";"Strawberry.name";"Strawberry.mean";"Blackcurrant.code";"Blackcurrant.name";"Blackcurrant.mean";"Redcurrant.code";"Redcurrant.name";"Redcurrant.mean";"Gooseberry.code";"Gooseberry.name";"Gooseberry.mean";"Raspberry.code";"Raspberry.name";"Raspberry.mean";"Blueberry.code";"Blueberry.name";"Blueberry.mean";"Sourcherry.code";"Sourcherry.name";"Sourcherry.mean";"Plum.code";"Plum.name";"Plum.mean";"Sweetcherry.code";"Sweetcherry.name";"Sweetcherry.mean";"Elder.code";"Elder.name";"Elder.mean";"Hazel.code";"Hazel.name";"Hazel.mean";"Apple.code";"Apple.name";"Apple.mean";"Pear.code";"Pear.name";"Pear.mean";"Winegrape.code";"Winegrape.name";"Winegrape.mean";"Rosehip.code";"Rosehip.name";"Rosehip.mean";"Tomato.code";"Tomato.name";"Tomato.mean";"Cucumber.code";"Cucumber.name";"Cucumber.mean"
"46";114;"Rapgræsfrø, alm.";25.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104;"Rajgræsfrø, ital. 1. år efterårsudlagt";2.5;149;"Kartofler, lægge- (certificerede)";0;NA;NA;NA;592;"Pil";2.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;653;"Karsefrø";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;703;"Grønkorn af vårhavre";0;434;"Grøntsager, andre (friland)";7.875;NA;NA;NA;NA;NA;NA;280;"Fodersukkerroer";0.375;NA;NA;NA;497;"Planteskolekulturer, vedplanter, til videresalg";1.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;235;"Blanding af vinterkorn, grønkorn";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"169";512;"Rabarber";24.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;262;"Lucernegræs, over 50% lucerne (omdrift)";2.5;338;"Brak, forårsslåning";0;NA;NA;NA;235;"Blanding af vinterkorn, grønkorn";2.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;653;"Karsefrø";6.125;NA;NA;NA;NA;NA;NA;529;"Pærer";0.375;NA;NA;NA;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";1.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;"Asieagurker";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"68";180;"Gul sennep";24.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;"Vinterspelt";2.125;540;"Tomater";0;NA;NA;NA;213;"Blandkorn, vårsået, helsæd";2.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;665;"Havrerodfrø";5.625;NA;NA;NA;NA;NA;NA;103;"Rajgræsfrø, ital.";0.25;NA;NA;NA;709;"Grønkorn af vinterrug";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;431;"Purløg";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"162";500;"Buske og træer Planteskoleplanter";23.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;281;"Kålroer";2.125;NA;NA;NA;NA;NA;NA;530;"Vindrue";2.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;431;"Purløg";5.375;NA;NA;NA;NA;NA;NA;171;"Lucerne, slæt";0.25;NA;NA;NA;413;"Rodpersille";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;432;"Krydderurter (undtagen persille og purløg)";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"69";181;"Anden oliefrøart";23.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;405;"Courgette, squash";2.125;NA;NA;NA;NA;NA;NA;255;"Permanent græs, under 50% kløver/lucerne";2.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;416;"Rosenkål";5.125;NA;NA;NA;NA;NA;NA;42;"Hamp";0.125;NA;NA;NA;534;"Hyben";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;503;"En- og to-årige planter";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"107";281;"Kålroer";23.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;528;"Æbler";2.125;NA;NA;NA;NA;NA;NA;579;"Tagetes, sygdomssanerende plante";2.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;522;"Blomme uden undervækst af græs";4.875;NA;NA;NA;NA;NA;NA;247;"Miljøgræs MVJ-tilsagn (0 N), omdrift";0.125;NA;NA;NA;921;"Bar jord";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;510;"Melon";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"152";431;"Purløg";21.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;707;"Grønkorn af vinterhvede";2.125;NA;NA;NA;NA;NA;NA;324;"Blomsterbrak";2.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;429;"Jordskokker, konsum";4.375;NA;NA;NA;NA;NA;NA;257;"Permanent græs, uden kløver";0.125;NA;NA;NA;416;"Rosenkål";1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;"Vinterspelt";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"63";170;"Græs til fabrik (omdrift)";21.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;579;"Tagetes, sygdomssanerende plante";2;NA;NA;NA;NA;NA;NA;340;"Randzoneordning, PD uden udtagningsforpligtigelse";1.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;501;"Stauder";4.375;NA;NA;NA;NA;NA;NA;305;"Permanent græs, uden udbetaling af økologi-tilskud";0.125;NA;NA;NA;256;"Permanent kløvergræs, over 50% kløver/lucerne";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;111;"Svingelfrø, strand-";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"117";324;"Blomsterbrak";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;900;"Øvrige afgrøder";1.375;NA;NA;NA;NA;NA;NA;518;"Hindbær";1.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;701;"Grønkorn af vårbyg";4.25;NA;NA;NA;NA;NA;NA;360;"Vildtafgrøder";0.125;NA;NA;NA;532;"Anden buskfrugt";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;171;"Lucerne, slæt";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"79";222;"Vinterrug, helsæd";20.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;181;"Anden oliefrøart";1.25;NA;NA;NA;NA;NA;NA;123;"Valmuefrø";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;224;"Blandkorn, efterårssået helsæd";3.75;NA;NA;NA;NA;NA;NA;668;"Blomsterfrø";0.125;NA;NA;NA;707;"Grønkorn af vinterhvede";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;180;"Gul sennep";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"27";42;"Hamp";19.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;433;"Krydderurt";1;NA;NA;NA;NA;NA;NA;401;"Asparges";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;"Vårrug";3.5;NA;NA;NA;NA;NA;NA;57;"Vinterhavre";0;NA;NA;NA;24;"Solsikke";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;249;"Udnyttet græs ved vandboring";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"29";54;"Bælgsæd blanding";19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;657;"Grønkålfrø";1;NA;NA;NA;NA;NA;NA;182;"Blanding af oliearter";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;668;"Blomsterfrø";3.5;NA;NA;NA;NA;NA;NA;110;"Svingelfrø, stivbladet";0;NA;NA;NA;110;"Svingelfrø, stivbladet";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;256;"Permanent kløvergræs, over 50% kløver/lucerne";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"114";312;"20-årig udtagning";17.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;52;"Quinoa";0.875;NA;NA;NA;NA;NA;NA;312;"20-årig udtagning";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;341;"Randzoneordning, Pd med udtagningsforpligtigelse";3.375;NA;NA;NA;NA;NA;NA;149;"Kartofler, lægge- (certificerede)";0;NA;NA;NA;212;"Vårhavre, helsæd";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;342;"Bestøverbrak";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"202";655;"Radisefrø (inklusiv olieræddikefrø)";17.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;282;"Fodermarvkål";0.875;NA;NA;NA;NA;NA;NA;320;"Braklagte randzoner";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";3;NA;NA;NA;NA;NA;NA;270;"Græs til udegrise, omdrift";0;NA;NA;NA;339;"MFO-brak, forårsslåning";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"182";529;"Pærer";16.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;327;"MFO-bræmme, sommerslåning";0.875;NA;NA;NA;NA;NA;NA;503;"En- og to-årige planter";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;412;"Pastinak";2.75;NA;NA;NA;NA;NA;NA;653;"Karsefrø";0;NA;NA;NA;547;"Planteskolekulturer, stauder";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"136";409;"Kinakål";15.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;402;"Bladselleri";0.875;NA;NA;NA;NA;NA;NA;529;"Pærer";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;519;"Blåbær";2.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;527;"Hassel";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"28";52;"Quinoa";15.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;416;"Rosenkål";0.875;NA;NA;NA;NA;NA;NA;257;"Permanent græs, uden kløver";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;512;"Rabarber";2.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;704;"Grønkorn af vårrug";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"166";505;"Ribs, stiklingeopformering";14.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;257;"Permanent græs, uden kløver";0.5;NA;NA;NA;NA;NA;NA;520;"Surkirsebær uden undervækst af græs";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;430;"Bladpersille";2.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;221;"Vinterhvede, helsæd";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"62";162;"Blanding, andre industriafgr.";12.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;503;"En- og to-årige planter";0.5;NA;NA;NA;NA;NA;NA;105;"Timothefrø";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;402;"Bladselleri";1.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;536;"Spisedruer";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"174";518;"Hindbær";11.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;125;"Bederoefrø";0.375;NA;NA;NA;NA;NA;NA;162;"Blanding, andre industriafgr.";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;339;"MFO-brak, forårsslåning";1.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;592;"Pil";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"19";24;"Solsikke";11.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;107;"Engsvingelfrø";0.25;NA;NA;NA;NA;NA;NA;247;"Miljøgræs MVJ-tilsagn (0 N), omdrift";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;413;"Rodpersille";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;669;"Andet havefrø";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"157";449;"Medicinpl., stauder ";11.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;323;"MFO-udyrket areal ved vandboring";0.125;NA;NA;NA;NA;NA;NA;524;"Sødkirsebær uden undervækst af græs";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;338;"Brak, forårsslåning";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;235;"Blanding af vinterkorn, grønkorn";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"176";520;"Surkirsebær uden undervækst af græs";10.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;519;"Blåbær";0.125;NA;NA;NA;NA;NA;NA;360;"Vildtafgrøder";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;532;"Anden buskfrugt";1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;247;"Miljøgræs MVJ-tilsagn (0 N), omdrift";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";40;"Oliehør";9.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;"Sojabønner";0;NA;NA;NA;NA;NA;NA;361;"Ikke støtteberettiget landbrugsareal";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;324;"Blomsterbrak";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;432;"Krydderurter (undtagen persille og purløg)";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"154";433;"Krydderurt";9.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;285;"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)";0;NA;NA;NA;NA;NA;NA;431;"Purløg";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;921;"Bar jord";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;213;"Blandkorn, vårsået, helsæd";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"54";126;"Blanding af markfrø til udsæd";9.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;334;"MFO-bræmme, forårsslåning";0;NA;NA;NA;NA;NA;NA;488;"Hønsegård, permanent græs";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;328;"MFO-bræmme med blomsterblanding";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;"Braklagte randzoner";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"61";161;"Cikorierødder";9.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;512;"Rabarber";0;NA;NA;NA;NA;NA;NA;539;"Blandet frugt";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;432;"Krydderurter (undtagen persille og purløg)";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;343;"MFO-bestøverbrak";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"32";57;"Vinterhavre";8.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;603;"MFO - Poppel (0-100 andre træer pr. ha)";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;516;"Stikkelsbær";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;430;"Bladpersille";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"163";501;"Stauder";8.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;669;"Andet havefrø";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;667;"Timianfrø";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;504;"Solbær, stiklingeopformering";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
