Tablepotatoes.code;Tablepotatoes.name;Tablepotatoes.mean;Tablepotatoes.perc;Gherkin.code;Gherkin.name;Gherkin.mean;Gherkin.perc;Aspargus.code;Aspargus.name;Aspargus.mean;Aspargus.perc;Cauliflower.code;Cauliflower.name;Cauliflower.mean;Cauliflower.perc;Broccoli.code;Broccoli.name;Broccoli.mean;Broccoli.perc;Kale.code;Kale.name;Kale.mean;Kale.perc;Carrot.code;Carrot.name;Carrot.mean;Carrot.perc;Whitecabbage.code;Whitecabbage.name;Whitecabbage.mean;Whitecabbage.perc;Celeriac.code;Celeriac.name;Celeriac.mean;Celeriac.perc;Onions.code;Onions.name;Onions.mean;Onions.perc;Parsnip.code;Parsnip.name;Parsnip.mean;Parsnip.perc;Rootparsley.code;Rootparsley.name;Rootparsley.mean;Rootparsley.perc;Leek.code;Leek.name;Leek.mean;Leek.perc;Beet.code;Beet.name;Beet.mean;Beet.perc;Redcabbage.code;Redcabbage.name;Redcabbage.mean;Redcabbage.perc;Lettuce.code;Lettuce.name;Lettuce.mean;Lettuce.perc;Savoycabbage.pointedcabbage.code;Savoycabbage.pointedcabbage.name;Savoycabbage.pointedcabbage.mean;Savoycabbage.pointedcabbage.perc;Spinach.code;Spinach.name;Spinach.mean;Spinach.perc;Sweetcorn.code;Sweetcorn.name;Sweetcorn.mean;Sweetcorn.perc;Peas.code;Peas.name;Peas.mean;Peas.perc;Jerusalemartichoke.code;Jerusalemartichoke.name;Jerusalemartichoke.mean;Jerusalemartichoke.perc;Leafparsley.code;Leafparsley.name;Leafparsley.mean;Leafparsley.perc;Pumpkin.code;Pumpkin.name;Pumpkin.mean;Pumpkin.perc;Rhubarb.code;Rhubarb.name;Rhubarb.mean;Rhubarb.perc;Strawberry.code;Strawberry.name;Strawberry.mean;Strawberry.perc;Blackcurrant.code;Blackcurrant.name;Blackcurrant.mean;Blackcurrant.perc;Redcurrant.code;Redcurrant.name;Redcurrant.mean;Redcurrant.perc;Gooseberry.code;Gooseberry.name;Gooseberry.mean;Gooseberry.perc;Raspberry.code;Raspberry.name;Raspberry.mean;Raspberry.perc;Blueberry.code;Blueberry.name;Blueberry.mean;Blueberry.perc;Sourcherry.code;Sourcherry.name;Sourcherry.mean;Sourcherry.perc;Plum.code;Plum.name;Plum.mean;Plum.perc;Sweetcherry.code;Sweetcherry.name;Sweetcherry.mean;Sweetcherry.perc;Elder.code;Elder.name;Elder.mean;Elder.perc;Hazel.code;Hazel.name;Hazel.mean;Hazel.perc;Apple.code;Apple.name;Apple.mean;Apple.perc;Pear.code;Pear.name;Pear.mean;Pear.perc;Winegrape.code;Winegrape.name;Winegrape.mean;Winegrape.perc;Rosehip.code;Rosehip.name;Rosehip.mean;Rosehip.perc;Tomato.code;Tomato.name;Tomato.mean;Tomato.perc;Cucumber.code;Cucumber.name;Cucumber.mean;Cucumber.perc;
79;182;Blanding af oliearter;2.5E-05;0.1;118;Rajsvingelfrø, efterårsudlagt;1.94E-07;0;701;Grønkorn af vårbyg;7.23E-07;0;497;Planteskolekulturer, vedplanter, til videresalg;7.90E-07;0.14608752;308;MFO-brak, sommerslåning;7.99E-07;0;279;Permanent kløvergræs til fabrik;3.57E-07;0;125;Bederoefrø;7.13E-06;0;497;Planteskolekulturer, vedplanter, til videresalg;6.88E-07;1.459776525;594;El;1.22E-07;0;533;Rønnebær;3.91E-06;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;3.76E-07;0;498;Containerplads 4, vedplanter;2.25E-07;0;430;Bladpersille;5.97E-07;0;52;Quinoa;6.85E-07;0.046182266;711;Grønkorn af vintertriticale;4.31E-07;0;278;Permanent lucerne og lucernegræs over 50% lucerne;1.53E-06;0;531;Anden træfrugt;3.76E-07;0;545;Potteplanter;2.12E-07;0;701;Grønkorn af vårbyg;1.32E-06;0;509;Trækvæde;8.26E-06;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;3.65E-07;0;509;Trækvæde;5.55E-07;0;182;Blanding af oliearter;1.08E-06;0.024224806;539;Blandet frugt;1.99E-07;0;224;Blandkorn, efterårssået helsæd;6.16E-06;0.001081034;41;Spindhør;2.53E-06;0;273;Lucerne til fabrik;5.00E-07;0;667;Timianfrø;6.50E-08;0;440;Solhat;3.12E-07;0;279;Permanent kløvergræs til fabrik;1.62E-06;0;41;Spindhør;3.36E-06;0;125;Bederoefrø;4.97E-07;0;665;Havrerodfrø;1.21E-06;0;921;Bar jord;7.57E-08;0.755033557;661;Kørvelfrø;2.04E-07;0;339;MFO-brak, forårsslåning;1.27E-05;0;224;Blandkorn, efterårssået helsæd;2.31E-06;0;36;Bælgsæd, andre typer til modenhed blanding;2.11E-06;0;531;Anden træfrugt;2.80E-07;0;325;MFO-Blomsterbrak;3.20E-07;0;667;Timianfrø;6.31E-07;0
37;57;Vinterhavre;2.5E-05;0.0;35;Bælgsæd, flerårig blanding;1.94E-07;0;602;MFO - Pil;7.23E-07;0;308;MFO-brak, sommerslåning;7.89E-07;0.049838026;701;Grønkorn af vårbyg;7.99E-07;0;121;Bælgplanter, frø;3.57E-07;0;224;Blandkorn, efterårssået helsæd;7.13E-06;0;360;Vildtafgrøder;6.54E-07;0;662;Majroefrø;1.22E-07;0;273;Lucerne til fabrik;3.91E-06;0;711;Grønkorn af vintertriticale;3.64E-07;0;708;Grønkorn af vinterhavre;2.25E-07;0;518;Hindbær;5.97E-07;0;54;Bælgsæd blanding;6.84E-07;0.011244378;665;Havrerodfrø;4.06E-07;0;416;Rosenkål;1.53E-06;0;279;Permanent kløvergræs til fabrik;3.76E-07;0;220;Vinterbyg, helsæd;2.12E-07;0;308;MFO-brak, sommerslåning;1.32E-06;0.13951763;277;Kløver til fabrik;8.11E-06;0;284;"Græs med vikke og andre bælgplanter, under 50 % bælgpl.
";3.60E-07;0;711;Grønkorn af vintertriticale;4.97E-07;0;701;Grønkorn af vårbyg;1.08E-06;0.045565971;668;Blomsterfrø;1.99E-07;0;125;Bederoefrø;6.16E-06;0;998;Ukendt afgrøde;2.53E-06;0;582;Pyntegrønt, økologisk jordbrug;5.00E-07;0;416;Rosenkål;6.50E-08;0;283;Fodergulerødder;2.42E-07;0;527;Hassel;1.62E-06;0;998;Ukendt afgrøde;3.36E-06;0;224;Blandkorn, efterårssået helsæd;4.97E-07;0;118;Rajsvingelfrø, efterårsudlagt;1.04E-06;0;434;Grøntsager, andre (friland);7.22E-08;0.587248322;24;Solsikke;2.04E-07;0;327;MFO-bræmme, sommerslåning;1.27E-05;0;507;Hindbær, stiklingeopformering;2.29E-06;0;121;Bælgplanter, frø;2.11E-06;0;24;Solsikke;2.80E-07;0;324;Blomsterbrak;3.20E-07;0;430;Bladpersille;6.31E-07;0
36;56;Vårtriticale;2.5E-05;0.1;306;Græs i omdrift, uden udbetaling af økologi-tilskud;1.88E-07;0;707;Grønkorn af vinterhvede;7.23E-07;0;701;Grønkorn af vårbyg;7.89E-07;0;602;MFO - Pil;7.99E-07;0;36;Bælgsæd, andre typer til modenhed blanding;3.57E-07;0;507;Hindbær, stiklingeopformering;6.70E-06;0;308;MFO-brak, sommerslåning;6.52E-07;0;533;Rønnebær;1.22E-07;0;662;Majroefrø;3.91E-06;0;910;Ikke anmeldt mark;3.48E-07;0;711;Grønkorn af vintertriticale;2.15E-07;0;282;Fodermarvkål;5.97E-07;0;308;MFO-brak, sommerslåning;6.84E-07;0.206608909;710;Grønkorn af hybridrug;4.04E-07;0;531;Anden træfrugt;1.53E-06;0;448;Medicinpl., en- og toårige;3.76E-07;0;668;Blomsterfrø;2.12E-07;0;497;Planteskolekulturer, vedplanter, til videresalg;1.32E-06;0.026499894;710;Grønkorn af hybridrug;7.83E-06;0;249;Udnyttet græs ved vandboring;3.60E-07;0;710;Grønkorn af hybridrug;4.83E-07;0;602;MFO - Pil;1.08E-06;0;532;Anden buskfrugt;1.99E-07;0;498;Containerplads 4, vedplanter;5.73E-06;0;507;Hindbær, stiklingeopformering;2.14E-06;0;661;Kørvelfrø;5.00E-07;0;405;Courgette, squash;6.50E-08;0;657;Grønkålfrø;2.41E-07;0;667;Timianfrø;1.62E-06;0;711;Grønkorn af vintertriticale;2.23E-06;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;3.61E-07;0;35;Bælgsæd, flerårig blanding;1.04E-06;0;247;Miljøgræs MVJ-tilsagn (0 N), omdrift;7.13E-08;0;533;Rønnebær;2.04E-07;0;343;MFO-bestøverbrak;1.27E-05;0;339;MFO-brak, forårsslåning;2.18E-06;0;220;Vinterbyg, helsæd;2.11E-06;0;527;Hassel;2.80E-07;0;286;Permanent græs og kløvergræs uden norm, over 50 % kløver;3.20E-07;0;416;Rosenkål;6.31E-07;0
34;54;Bælgsæd blanding;2.5E-05;0.0;507;Hindbær, stiklingeopformering;1.84E-07;0;703;Grønkorn af vårhavre;7.23E-07;0;602;MFO - Pil;7.89E-07;0;707;Grønkorn af vinterhvede;7.99E-07;0;259;Permanent græs, fabrik, over 6 tons;3.57E-07;0;498;Containerplads 4, vedplanter;6.12E-06;0;701;Grønkorn af vårbyg;6.52E-07;0;582;Pyntegrønt, økologisk jordbrug;1.22E-07;0;223;Vintertriticale, helsæd;3.91E-06;0;658;Gulerodsfrø;3.33E-07;0;910;Ikke anmeldt mark;1.89E-07;0;502;Blomsterløg;5.97E-07;0;56;Vårtriticale;6.84E-07;0.071143995;497;Planteskolekulturer, vedplanter, til videresalg;3.74E-07;0.226346763;527;Hassel;1.53E-06;0;582;Pyntegrønt, økologisk jordbrug;3.76E-07;0;532;Anden buskfrugt;2.12E-07;0;602;MFO - Pil;1.32E-06;0;663;Pastinakfrø;7.78E-06;0;711;Grønkorn af vintertriticale;3.57E-07;0;665;Havrerodfrø;4.44E-07;0;707;Grønkorn af vinterhvede;1.08E-06;0;660;Persillefrø;1.99E-07;0;708;Grønkorn af vinterhavre;5.73E-06;0;118;Rajsvingelfrø, efterårsudlagt;1.98E-06;0;501;Stauder;5.00E-07;0;282;Fodermarvkål;6.50E-08;0;41;Spindhør;2.33E-07;0;430;Bladpersille;1.62E-06;0;498;Containerplads 4, vedplanter;2.19E-06;0;498;Containerplads 4, vedplanter;3.42E-07;0;284;"Græs med vikke og andre bælgplanter, under 50 % bælgpl.
";1.01E-06;0;325;MFO-Blomsterbrak;7.13E-08;0;594;El;2.04E-07;0;9;Vinterspelt;1.27E-05;0;327;MFO-bræmme, sommerslåning;2.18E-06;0;259;Permanent græs, fabrik, over 6 tons;2.11E-06;0;518;Hindbær;2.80E-07;0;285;Græs og kløvergræs uden norm, over 50 % kløver (omdrift);3.20E-07;0;518;Hindbær;6.31E-07;0
137;308;MFO-brak, sommerslåning;2.5E-05;0.1;524;Sødkirsebær uden undervækst af græs;1.81E-07;0.110815603;704;Grønkorn af vårrug;7.23E-07;0;707;Grønkorn af vinterhvede;7.89E-07;0;703;Grønkorn af vårhavre;7.99E-07;0;582;Pyntegrønt, økologisk jordbrug;3.57E-07;0;708;Grønkorn af vinterhavre;6.12E-06;0;602;MFO - Pil;6.52E-07;0;273;Lucerne til fabrik;1.22E-07;0;526;Hyld;3.91E-06;0;125;Bederoefrø;3.11E-07;0;125;Bederoefrø;1.87E-07;0;448;Medicinpl., en- og toårige;5.97E-07;0;701;Grønkorn af vårbyg;6.84E-07;0.080818966;308;MFO-brak, sommerslåning;3.74E-07;0.005399568;502;Blomsterløg;1.53E-06;0;282;Fodermarvkål;3.76E-07;0;121;Bælgplanter, frø;2.12E-07;0;707;Grønkorn af vinterhvede;1.32E-06;0;910;Ikke anmeldt mark;7.76E-06;0;524;Sødkirsebær uden undervækst af græs;3.56E-07;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;4.36E-07;0;703;Grønkorn af vårhavre;1.08E-06;0;36;Bælgsæd, andre typer til modenhed blanding;1.99E-07;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;5.37E-06;0;35;Bælgsæd, flerårig blanding;1.98E-06;0;594;El;5.00E-07;0;662;Majroefrø;6.50E-08;0;998;Ukendt afgrøde;2.33E-07;0;416;Rosenkål;1.62E-06;0;708;Grønkorn af vinterhavre;2.19E-06;0;708;Grønkorn af vinterhavre;3.42E-07;0;249;Udnyttet græs ved vandboring;1.01E-06;0;324;Blomsterbrak;7.13E-08;0;501;Stauder;2.04E-07;0;338;Brak, forårsslåning;1.27E-05;0;343;MFO-bestøverbrak;2.18E-06;0;278;Permanent lucerne og lucernegræs over 50% lucerne;2.11E-06;0;273;Lucerne til fabrik;2.80E-07;0;361;Ikke støtteberettiget landbrugsareal;3.20E-07;0;405;Courgette, squash;6.31E-07;0
280;701;Grønkorn af vårbyg;2.5E-05;0.0;504;Solbær, stiklingeopformering;1.80E-07;0;497;Planteskolekulturer, vedplanter, til videresalg;7.23E-07;0;703;Grønkorn af vårhavre;7.89E-07;0;704;Grønkorn af vårrug;7.99E-07;0;448;Medicinpl., en- og toårige;3.57E-07;0;711;Grønkorn af vintertriticale;5.74E-06;0;707;Grønkorn af vinterhvede;6.52E-07;0;526;Hyld;1.22E-07;0;274;Permanent lucernegræs over 25% græs, til fabrik;3.91E-06;0;224;Blandkorn, efterårssået helsæd;3.11E-07;0;224;Blandkorn, efterårssået helsæd;1.87E-07;0;24;Solsikke;5.97E-07;0;602;MFO - Pil;6.84E-07;0;701;Grønkorn af vårbyg;3.74E-07;0.05399568;518;Hindbær;1.53E-06;0;416;Rosenkål;3.76E-07;0;36;Bælgsæd, andre typer til modenhed blanding;2.12E-07;0;703;Grønkorn af vårhavre;1.32E-06;0;507;Hindbær, stiklingeopformering;7.75E-06;0;504;Solbær, stiklingeopformering;3.56E-07;0;910;Ikke anmeldt mark;3.87E-07;0;56;Vårtriticale;1.08E-06;0;121;Bælgplanter, frø;1.99E-07;0;710;Grønkorn af hybridrug;5.17E-06;0;498;Containerplads 4, vedplanter;1.72E-06;0;662;Majroefrø;5.00E-07;0;582;Pyntegrønt, økologisk jordbrug;6.50E-08;0;498;Containerplads 4, vedplanter;2.15E-07;0;405;Courgette, squash;1.62E-06;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;2.17E-06;0;118;Rajsvingelfrø, efterårsudlagt;3.30E-07;0;360;Vildtafgrøder;9.61E-07;0;286;Permanent græs og kløvergræs uden norm, over 50 % kløver;7.13E-08;0;273;Lucerne til fabrik;2.04E-07;0;334;MFO-bræmme, forårsslåning;1.27E-05;0;9;Vinterspelt;2.18E-06;0;516;Stikkelsbær;2.11E-06;0;279;Permanent kløvergræs til fabrik;2.80E-07;0;487;Skovlandbrug;3.20E-07;0;662;Majroefrø;6.31E-07;0
256;602;MFO - Pil;2.5E-05;0.0;509;Trækvæde;1.80E-07;0;56;Vårtriticale;7.23E-07;0;704;Grønkorn af vårrug;7.89E-07;0;497;Planteskolekulturer, vedplanter, til videresalg;7.99E-07;0;545;Potteplanter;3.57E-07;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;5.60E-06;0;703;Grønkorn af vårhavre;6.52E-07;0;223;Vintertriticale, helsæd;1.22E-07;0;544;Snitblomster og snitgrønt;3.91E-06;0;710;Grønkorn af hybridrug;3.11E-07;0;701;Grønkorn af vårbyg;1.86E-07;0;582;Pyntegrønt, økologisk jordbrug;5.97E-07;0;707;Grønkorn af vinterhvede;6.84E-07;0;602;MFO - Pil;3.74E-07;0;282;Fodermarvkål;1.53E-06;0;661;Kørvelfrø;3.76E-07;0;660;Persillefrø;2.12E-07;0;56;Vårtriticale;1.32E-06;0;125;Bederoefrø;7.52E-06;0;509;Trækvæde;3.56E-07;0;658;Gulerodsfrø;3.81E-07;0;497;Planteskolekulturer, vedplanter, til videresalg;1.08E-06;0;278;Permanent lucerne og lucernegræs over 50% lucerne;1.99E-07;0;711;Grønkorn af vintertriticale;5.16E-06;0;708;Grønkorn af vinterhavre;1.72E-06;0;533;Rønnebær;5.00E-07;0;448;Medicinpl., en- og toårige;6.50E-08;0;708;Grønkorn af vinterhavre;2.15E-07;0;662;Majroefrø;1.62E-06;0;508;Andre af slægten Vaccinium;1.97E-06;0;35;Bælgsæd, flerårig blanding;3.30E-07;0;149;Kartofler, lægge- (certificerede);9.54E-07;0;285;Græs og kløvergræs uden norm, over 50 % kløver (omdrift);7.13E-08;0;526;Hyld;2.04E-07;0;328;MFO-bræmme med blomsterblanding;1.27E-05;0;338;Brak, forårsslåning;2.18E-06;0;545;Potteplanter;2.11E-06;0;430;Bladpersille;2.80E-07;0;287;Græs til udegrise, permanent;3.20E-07;0;582;Pyntegrønt, økologisk jordbrug;6.31E-07;0
35;55;Vårrug;2.5E-05;0.0;508;Andre af slægten Vaccinium;1.72E-07;0;603;MFO - Poppel (0-100 andre træer pr. ha);7.23E-07;0;56;Vårtriticale;7.89E-07;0;709;Grønkorn af vinterrug;7.99E-07;0;282;Fodermarvkål;3.57E-07;0;118;Rajsvingelfrø, efterårsudlagt;5.56E-06;0;56;Vårtriticale;6.52E-07;0;544;Snitblomster og snitgrønt;1.22E-07;0;431;Purløg;3.91E-06;0;308;MFO-brak, sommerslåning;2.84E-07;0.976792186;308;MFO-brak, sommerslåning;1.86E-07;0.230664207;661;Kørvelfrø;5.97E-07;0;703;Grønkorn af vårhavre;6.84E-07;0;707;Grønkorn af vinterhvede;3.74E-07;0;24;Solsikke;1.53E-06;0;533;Rønnebær;3.76E-07;0;259;Permanent græs, fabrik, over 6 tons;2.12E-07;0;704;Grønkorn af vårrug;1.32E-06;0;224;Blandkorn, efterårssået helsæd;7.52E-06;0;663;Pastinakfrø;3.34E-07;0;125;Bederoefrø;3.79E-07;0;603;MFO - Poppel (0-100 andre træer pr. ha);1.08E-06;0;259;Permanent græs, fabrik, over 6 tons;1.99E-07;0;507;Hindbær, stiklingeopformering;4.96E-06;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;1.59E-06;0;223;Vintertriticale, helsæd;5.00E-07;0;502;Blomsterløg;6.50E-08;0;665;Havrerodfrø;2.15E-07;0;282;Fodermarvkål;1.62E-06;0;493;Surbær ;1.92E-06;0.010976948;507;Hindbær, stiklingeopformering;3.29E-07;0;711;Grønkorn af vintertriticale;8.95E-07;0;361;Ikke støtteberettiget landbrugsareal;7.13E-08;0;274;Permanent lucernegræs over 25% græs, til fabrik;2.04E-07;0;8;Vårspelt;1.27E-05;0;334;MFO-bræmme, forårsslåning;2.18E-06;0;527;Hassel;2.11E-06;0;282;Fodermarvkål;2.80E-07;0;921;Bar jord;3.20E-07;0;502;Blomsterløg;6.31E-07;0
281;702;Grønkron af vårhvede;2.5E-05;0.0;284;"Græs med vikke og andre bælgplanter, under 50 % bælgpl.
";1.69E-07;0;709;Grønkorn af vinterrug;7.23E-07;0;603;MFO - Poppel (0-100 andre træer pr. ha);7.89E-07;0;603;MFO - Poppel (0-100 andre træer pr. ha);7.99E-07;0;661;Kørvelfrø;3.57E-07;0;35;Bælgsæd, flerårig blanding;5.56E-06;0;709;Grønkorn af vinterrug;6.52E-07;0;274;Permanent lucernegræs over 25% græs, til fabrik;1.22E-07;0;540;Tomater;3.91E-06;0;701;Grønkorn af vårbyg;2.83E-07;0;602;MFO - Pil;1.86E-07;0;501;Stauder;5.97E-07;0;704;Grønkorn af vårrug;6.84E-07;0;703;Grønkorn af vårhavre;3.74E-07;0;448;Medicinpl., en- og toårige;1.53E-06;0;667;Timianfrø;3.76E-07;0;516;Stikkelsbær;2.12E-07;0;709;Grønkorn af vinterrug;1.32E-06;0;308;MFO-brak, sommerslåning;7.36E-06;0.064997106;118;Rajsvingelfrø, efterårsudlagt;3.31E-07;0;224;Blandkorn, efterårssået helsæd;3.79E-07;0;709;Grønkorn af vinterrug;1.08E-06;0;220;Vinterbyg, helsæd;1.99E-07;0;308;MFO-brak, sommerslåning;4.88E-06;0.022631046;711;Grønkorn af vintertriticale;1.47E-06;0;526;Hyld;5.00E-07;0;661;Kørvelfrø;6.50E-08;0;306;Græs i omdrift, uden udbetaling af økologi-tilskud;2.09E-07;0;448;Medicinpl., en- og toårige;1.62E-06;0;308;MFO-brak, sommerslåning;1.92E-06;0;711;Grønkorn af vintertriticale;3.06E-07;0;507;Hindbær, stiklingeopformering;8.87E-07;0;487;Skovlandbrug;7.13E-08;0;544;Snitblomster og snitgrønt;2.04E-07;0;342;Bestøverbrak;1.27E-05;0;328;MFO-bræmme med blomsterblanding;2.18E-06;0;279;Permanent kløvergræs til fabrik;2.11E-06;0;278;Permanent lucerne og lucernegræs over 50% lucerne;2.80E-07;0;323;MFO-udyrket areal ved vandboring;3.20E-07;0;282;Fodermarvkål;6.31E-07;0
286;707;Grønkorn af vinterhvede;2.5E-05;0.0;249;Udnyttet græs ved vandboring;1.69E-07;0;702;Grønkron af vårhvede;7.23E-07;0;709;Grønkorn af vinterrug;7.89E-07;0;702;Grønkron af vårhvede;7.99E-07;0;526;Hyld;3.57E-07;0;56;Vårtriticale;4.87E-06;0.277299857;704;Grønkorn af vårrug;6.52E-07;0;161;Cikorierødder;1.22E-07;0;161;Cikorierødder;3.91E-06;0;602;MFO - Pil;2.83E-07;0;707;Grønkorn af vinterhvede;1.86E-07;0;594;El;5.97E-07;0;709;Grønkorn af vinterrug;6.84E-07;0;704;Grønkorn af vårrug;3.74E-07;0;582;Pyntegrønt, økologisk jordbrug;1.53E-06;0;545;Potteplanter;3.76E-07;0;278;Permanent lucerne og lucernegræs over 50% lucerne;2.12E-07;0;603;MFO - Poppel (0-100 andre træer pr. ha);1.32E-06;0;56;Vårtriticale;7.36E-06;0.074891909;35;Bælgsæd, flerårig blanding;3.31E-07;0;308;MFO-brak, sommerslåning;3.73E-07;0;702;Grønkron af vårhvede;1.08E-06;0;516;Stikkelsbær;1.99E-07;0;701;Grønkorn af vårbyg;4.88E-06;0.015617921;710;Grønkorn af hybridrug;1.36E-06;0;544;Snitblomster og snitgrønt;5.00E-07;0;24;Solsikke;6.50E-08;0;710;Grønkorn af hybridrug;2.05E-07;0;582;Pyntegrønt, økologisk jordbrug;1.62E-06;0;701;Grønkorn af vårbyg;1.92E-06;0;508;Andre af slægten Vaccinium;2.83E-07;0;247;Miljøgræs MVJ-tilsagn (0 N), omdrift;8.35E-07;0;287;Græs til udegrise, permanent;7.13E-08;0;223;Vintertriticale, helsæd;2.04E-07;0;329;MFO-bræmme, miljøtilsagn;1.27E-05;0;8;Vårspelt;2.18E-06;0;662;Majroefrø;2.11E-06;0;448;Medicinpl., en- og toårige;2.80E-07;0;496;Medicinpl., vedplanter;3.20E-07;0;533;Rønnebær;6.31E-07;0
283;704;Grønkorn af vårrug;2.5E-05;0.0;710;Grønkorn af hybridrug;1.67E-07;0;182;Blanding af oliearter;7.23E-07;0;702;Grønkron af vårhvede;7.89E-07;0;182;Blanding af oliearter;7.99E-07;0;533;Rønnebær;3.57E-07;0;709;Grønkorn af vinterrug;4.85E-06;0.135622021;603;MFO - Poppel (0-100 andre træer pr. ha);6.52E-07;0;431;Purløg;1.22E-07;0;597;Rørgræs;3.91E-06;0;707;Grønkorn af vinterhvede;2.83E-07;0;703;Grønkorn af vårhavre;1.86E-07;0;533;Rønnebær;5.97E-07;0;603;MFO - Poppel (0-100 andre træer pr. ha);6.84E-07;0;56;Vårtriticale;3.74E-07;0;501;Stauder;1.53E-06;0;594;El;3.76E-07;0;279;Permanent kløvergræs til fabrik;2.12E-07;0;702;Grønkron af vårhvede;1.32E-06;0;701;Grønkorn af vårbyg;7.36E-06;0.001390125;710;Grønkorn af hybridrug;3.25E-07;0;701;Grønkorn af vårbyg;3.73E-07;0;706;Grønkorn af vinterbyg;1.08E-06;0;527;Hassel;1.99E-07;0;602;MFO - Pil;4.88E-06;0.000962205;308;MFO-brak, sommerslåning;1.26E-06;0;274;Permanent lucernegræs over 25% græs, til fabrik;5.00E-07;0;533;Rønnebær;6.50E-08;0;997;Ikke kontrolleret afgrød;1.97E-07;0;661;Kørvelfrø;1.62E-06;0;602;MFO - Pil;1.92E-06;0;284;"Græs med vikke og andre bælgplanter, under 50 % bælgpl.
";2.76E-07;0;434;Grøntsager, andre (friland);8.35E-07;0.006185057;323;MFO-udyrket areal ved vandboring;7.13E-08;0;281;Kålroer;2.04E-07;0;336;MFO-bræmme, permanent græs, sommerslåning ;1.27E-05;0;342;Bestøverbrak;2.18E-06;0;430;Bladpersille;2.11E-06;0;223;Vintertriticale, helsæd;2.80E-07;0;710;Grønkorn af hybridrug;3.09E-07;0;24;Solsikke;6.31E-07;0
257;603;MFO - Poppel (0-100 andre træer pr. ha);2.5E-05;0.0;663;Pastinakfrø;1.59E-07;0;706;Grønkorn af vinterbyg;7.23E-07;0;182;Blanding af oliearter;7.89E-07;0;706;Grønkorn af vinterbyg;7.99E-07;0;667;Timianfrø;3.57E-07;0;704;Grønkorn af vårrug;4.84E-06;0.087212375;702;Grønkron af vårhvede;6.52E-07;0;540;Tomater;1.22E-07;0;541;Agurker;3.91E-06;0;703;Grønkorn af vårhavre;2.83E-07;0;56;Vårtriticale;1.86E-07;0;662;Majroefrø;5.97E-07;0;497;Planteskolekulturer, vedplanter, til videresalg;6.84E-07;0;709;Grønkorn af vinterrug;3.74E-07;0;661;Kørvelfrø;1.53E-06;0;274;Permanent lucernegræs over 25% græs, til fabrik;3.76E-07;0;527;Hassel;2.12E-07;0;182;Blanding af oliearter;1.32E-06;0;497;Planteskolekulturer, vedplanter, til videresalg;7.35E-06;0.016213712;701;Grønkorn af vårbyg;3.11E-07;0;602;MFO - Pil;3.73E-07;0;55;Vårrug;1.08E-06;0;279;Permanent kløvergræs til fabrik;1.99E-07;0;703;Grønkorn af vårhavre;4.88E-06;0;701;Grønkorn af vårbyg;1.26E-06;0;281;Kålroer;5.00E-07;0;594;El;6.50E-08;0;920;Økologisk sommerbra;1.97E-07;0;533;Rønnebær;1.62E-06;0;707;Grønkorn af vinterhvede;1.92E-06;0;249;Udnyttet græs ved vandboring;2.76E-07;0;325;MFO-Blomsterbrak;8.35E-07;0;496;Medicinpl., vedplanter;7.13E-08;0;431;Purløg;2.04E-07;0;337;MFO-bræmme, permanent græs, miljøtilsagn;1.27E-05;0;329;MFO-bræmme, miljøtilsagn;2.18E-06;0;518;Hindbær;2.11E-06;0;501;Stauder;2.80E-07;0;258;Permanent græs, ø-støtte;3.03E-07;0;594;El;6.31E-07;0
